file,source,chamber,stratum,arm,seg_id,date,speaker,n_words,genre,regime_flag,pangram,fraction_ai,version,prior_p3
asaprev071,expansion_web,SA,prev,chamber,SAHA2025-08-19#t58w1,2025-08-19,The Hon. P.B. MALINAUSKAS,318,,,Human,,4.0-web,
asaprev072,expansion_web,SA,prev,chamber,SAHA2025-10-29#t374w0,2025-10-29,Mr McBRIDE,215,,,Human,,4.0-web,
asaprev073,expansion_web,SA,prev,chamber,SAHA2025-09-17#t61w0,2025-09-17,The Hon. P.B. MALINAUSKAS,229,,,Human,,4.0-web,
asaprev074,expansion_web,SA,prev,chamber,SAHA2025-03-19#t47w1,2025-03-19,The Hon. P.B. MALINAUSKAS,275,,,Human,,4.0-web,
asaprev075,expansion_web,SA,prev,chamber,SALC2025-06-04#t79w1,2025-06-04,The Hon. H.M. GIROLAMO,337,,,Mixed,,4.0-web,
asaprev076,expansion_web,SA,prev,chamber,SAHA2025-03-04#t101w0,2025-03-04,The Hon. A. KOUTSANTONIS,168,,,Human,,4.0-web,
asaprev077,expansion_web,SA,prev,chamber,SALC2025-10-14#t191w0,2025-10-14,The Hon. C.M. SCRIVEN,175,,,Human,,4.0-web,
asaprev078,expansion_web,SA,prev,chamber,SAHA2025-08-21#t155w0,2025-08-21,Mr FULBROOK,349,,,AI,,4.0-web,
asaprev079,expansion_web,SA,prev,chamber,SAHA2025-10-16#t196w3,2025-10-16,The Hon. A. PICCOLO,356,,,Human,,4.0-web,
asaprev080,expansion_web,SA,prev,chamber,SAHA2025-06-05#t0w2,2025-06-05,Mr WHETSTONE,356,,,Human,,4.0-web,
asaprev081,expansion_web,SA,prev,chamber,SALC2025-08-20#t82w0,2025-08-20,The Hon. R.A. SIMMS,334,,,Human,,4.0-web,
asaprev082,expansion_web,SA,prev,chamber,SALC2025-05-13#t76w2,2025-05-13,The Hon. S.L. GAME,301,,,Human,,4.0-web,
asaprev083,expansion_web,SA,prev,chamber,SAHA2025-08-21#t108w1,2025-08-21,The Hon. A. KOUTSANTONIS,251,,,Human,,4.0-web,
asaprev084,expansion_web,SA,prev,chamber,SAHA2025-06-17#t102w2,2025-06-17,Mr WHETSTONE,351,,,Human,,4.0-web,
asaprev085,expansion_web,SA,prev,chamber,SAHA2025-08-20#t93w0,2025-08-20,The Hon. S.E. CLOSE,322,,,Human,,4.0-web,
asaprev086,expansion_web,SA,prev,chamber,SAHA2025-03-19#t74w0,2025-03-19,Ms PRATT,348,,,Human,,4.0-web,
asaprev087,expansion_web,SA,prev,chamber,SAHA2025-09-02#t11w0,2025-09-02,The Hon. A. PICCOLO,170,,,Human,,4.0-web,
asaprev088,expansion_web,SA,prev,chamber,SALC2025-09-16#t165w0,2025-09-16,The Hon. K.J. MAHER,128,,,Human,,4.0-web,
asaprev089,expansion_web,SA,prev,chamber,SAHA2025-10-28#t5w0,2025-10-28,Mr PATTERSON,342,,,Human,,4.0-web,
asaprev090,expansion_web,SA,prev,chamber,SALC2025-11-12#t151w0,2025-11-12,The Hon. E.S. BOURKE,125,,,Human,,4.0-web,
asaprev091,expansion_web,SA,prev,chamber,SALC2025-02-05#t114w0,2025-02-05,The Hon. N.J. CENTOFANTI,351,,,Human,,4.0-web,
asaprev092,expansion_web,SA,prev,chamber,SALC2025-10-29#t75w1,2025-10-29,The Hon. C. BONAROS,351,,,Human,,4.0-web,
asaprev093,expansion_web,SA,prev,chamber,SAHA2025-02-20#t75w1,2025-02-20,The Hon. B.I. BOYER,351,,,Human,,4.0-web,
asaprev094,expansion_web,SA,prev,chamber,SAHA2025-08-19#t10w6,2025-08-19,Ms SAVVAS,331,,,Human,,4.0-web,
asaprev095,expansion_web,SA,prev,chamber,SAHA2025-04-03#t89w2,2025-04-03,Ms STINSON,339,,,Human,,4.0-web,
asaprev096,expansion_web,SA,prev,chamber,SAHA2025-02-04#t12w3,2025-02-04,Ms THOMPSON,310,,,Human,,4.0-web,
asaprev097,expansion_web,SA,prev,chamber,SALC2025-11-12#t65w1,2025-11-12,The Hon. R.A. SIMMS,348,,,Human,,4.0-web,
asaprev098,expansion_web,SA,prev,chamber,SALC2025-02-05#t89w0,2025-02-05,The Hon. M. EL DANNAWI,352,,,Human,,4.0-web,
asaprev099,expansion_web,SA,prev,chamber,SALC2025-02-18#t164w0,2025-02-18,The Hon. K.J. MAHER,155,,,Human,,4.0-web,
asaprev100,expansion_web,SA,prev,chamber,SALC2025-04-03#t78w7,2025-04-03,The Hon. F. PANGALLO,332,,,Human,,4.0-web,
asaprev101,expansion_web,SA,prev,chamber,SAHA2025-02-20#t103w0,2025-02-20,The Hon. A. KOUTSANTONIS,146,,,Human,,4.0-web,
asaprev102,expansion_web,SA,prev,chamber,SAHA2025-08-19#t10w0,2025-08-19,Ms SAVVAS,342,,,Human,,4.0-web,
asaprev103,expansion_web,SA,prev,chamber,SALC2025-02-20#t66w0,2025-02-20,The Hon. C. BONAROS,156,,,Human,,4.0-web,
asaprev104,expansion_web,SA,prev,chamber,SALC2025-10-29#t179w1,2025-10-29,The Hon. C. BONAROS,334,,,Human,,4.0-web,
asaprev105,expansion_web,SA,prev,chamber,SALC2025-09-16#t94w1,2025-09-16,The Hon. R.A. SIMMS,360,,,Human,,4.0-web,
asaprev106,expansion_web,SA,prev,chamber,SALC2025-09-03#t100w0,2025-09-03,The Hon. T.T. NGO,345,,,Human,,4.0-web,
asaprev107,expansion_web,SA,prev,chamber,SALC2025-09-03#t22w2,2025-09-03,The Hon. C.M. SCRIVEN,353,,,Human,,4.0-web,
asaprev108,expansion_web,SA,prev,chamber,SALC2025-02-06#t108w0,2025-02-06,The Hon. K.J. MAHER,193,,,Human,,4.0-web,
asaprev109,expansion_web,SA,prev,chamber,SAHA2025-10-16#t138w0,2025-10-16,The Hon. C.J. PICTON,346,,,Human,,4.0-web,
asaprev110,expansion_web,SA,prev,chamber,SAHA2025-09-02#t4w0,2025-09-02,The Hon. A. PICCOLO,342,,,Human,,4.0-web,
asaprev111,expansion_web,SA,prev,chamber,SAHA2025-03-20#t58w1,2025-03-20,The Hon. S.C. MULLIGHAN,184,,,Human,,4.0-web,
asaprev112,expansion_web,SA,prev,chamber,SALC2025-10-30#t247w0,2025-10-30,The Hon. R.P. WORTLEY,283,,,Human,,4.0-web,
asaprev113,expansion_web,SA,prev,chamber,SAHA2025-09-04#t137w0,2025-09-04,Mrs HURN,352,,,Human,,4.0-web,
asaprev114,expansion_web,SA,prev,chamber,SAHA2025-04-29#t51w0,2025-04-29,The Hon. P.B. MALINAUSKAS,340,,,Human,,4.0-web,
asaprev115,expansion_web,SA,prev,chamber,SALC2025-04-03#t88w0,2025-04-03,The Hon. K.J. MAHER,122,,,Human,,4.0-web,
asaprev116,expansion_web,SA,prev,chamber,SAHA2025-06-17#t5w0,2025-06-17,Ms HOOD,323,,,Human,,4.0-web,
asaprev117,expansion_web,SA,prev,chamber,SALC2025-04-02#t13w0,2025-04-02,The Hon. C.M. SCRIVEN,176,,,Human,,4.0-web,
asaprev118,expansion_web,SA,prev,chamber,SAHA2025-03-06#t97w1,2025-03-06,Mr FULBROOK,330,,,Human,,4.0-web,
asaprev119,expansion_web,SA,prev,chamber,SALC2025-10-29#t73w1,2025-10-29,The Hon. T.A. FRANKS,322,,,Human,,4.0-web,
ataprev000,expansion_web,TAS,prev,chamber,TASHA2025-06-04#p1t124w3,2025-06-04,Mr BAYLEY,287,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev001,expansion_web,TAS,prev,chamber,TASHA2025-11-04#p1t133w0,2025-11-04,Mr GEORGE,262,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev002,expansion_web,TAS,prev,chamber,TASHA2026-05-28#p1t78w1,2026-05-28,Ms BROWN,329,,contraction density +364% across the windows; prevalence not separable from a transcription change,Mixed,,4.0-web,
ataprev003,expansion_web,TAS,prev,chamber,TASHA2026-03-18#p1t76w2,2026-03-18,Ms HADDAD,335,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev004,expansion_web,TAS,prev,chamber,TASHA2025-03-05#p1t122w6,2025-03-05,Dr BROAD,291,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev005,expansion_web,TAS,prev,chamber,TASHA2026-03-18#p1t82w1,2026-03-18,Mr GEORGE,284,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev006,expansion_web,TAS,prev,chamber,TASHA2025-11-13#p1t138w3,2025-11-13,Ms HOWLETT,134,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev007,expansion_web,TAS,prev,chamber,TASHA2026-04-15#p1t177w0,2026-04-15,Mr O'BYRNE,347,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev008,expansion_web,TAS,prev,chamber,TASHA2025-09-24#p1t173w3,2025-09-24,Mr SHELTON,135,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev009,expansion_web,TAS,prev,chamber,TASHA2026-04-15#p1t87w0,2026-04-15,Ms HADDAD,282,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev010,expansion_web,TAS,prev,chamber,TASHA2026-03-26#p1t84w1,2026-03-26,Mr PEARCE,226,,contraction density +364% across the windows; prevalence not separable from a transcription change,Mixed,,4.0-web,
ataprev011,expansion_web,TAS,prev,chamber,TASHA2025-11-11#p1t85w7,2025-11-11,Ms HADDAD,230,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev012,expansion_web,TAS,prev,chamber,TASHA2025-03-11#p1t141w4,2025-03-11,Ms HADDAD,322,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev013,expansion_web,TAS,prev,chamber,TASHA2025-09-24#p1t184w4,2025-09-24,Mr FERGUSON,301,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev014,expansion_web,TAS,prev,chamber,TASHA2026-06-18#p1t122w0,2026-06-18,Mr GEORGE,334,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev015,expansion_web,TAS,prev,chamber,TASHA2025-05-08#p1t151w2,2025-05-08,Ms ROSOL,126,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev016,expansion_web,TAS,prev,chamber,TASHA2026-05-07#p1t75w0,2026-05-07,Mr ABETZ,314,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev017,expansion_web,TAS,prev,chamber,TASHA2025-03-06#p1t49w0,2025-03-06,Mr ROCKLIFF,156,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev018,expansion_web,TAS,prev,chamber,TASHA2026-04-15#p1t150w0,2026-04-15,Mr FERGUSON,317,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev019,expansion_web,TAS,prev,chamber,TASHA2025-03-05#p1t108w16,2025-03-05,Mr WINTER,311,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev020,expansion_web,TAS,prev,chamber,TASHA2026-03-18#p1t78w2,2026-03-18,Mr JAENSCH,247,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev021,expansion_web,TAS,prev,chamber,TASHA2025-12-04#p1t91w0,2025-12-04,Mr O'BYRNE,316,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev022,expansion_web,TAS,prev,chamber,TASHA2026-03-26#p1t105w0,2026-03-26,Mr ABETZ,139,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev023,expansion_web,TAS,prev,chamber,TASHA2025-11-12#p1t92w3,2025-11-12,Ms BADGER,301,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev024,expansion_web,TAS,prev,chamber,TASHA2025-05-06#p1t111w0,2025-05-06,Mr BAYLEY,299,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev025,expansion_web,TAS,prev,chamber,TASHA2026-04-14#p1t120w2,2026-04-14,Mr PEARCE,138,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev026,expansion_web,TAS,prev,chamber,TASHA2025-04-08#p1t134w0,2025-04-08,Ms OGILVIE,360,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev027,expansion_web,TAS,prev,chamber,TASHA2026-03-25#p1t147w0,2026-03-25,Mr GEORGE,221,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev028,expansion_web,TAS,prev,chamber,TASHA2026-05-20#p1t153w0,2026-05-20,Mrs ARCHER,345,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev029,expansion_web,TAS,prev,chamber,TASHA2026-05-05#p1t80w4,2026-05-05,Ms BADGER,336,,contraction density +364% across the windows; prevalence not separable from a transcription change,Mixed,,4.0-web,
ataprev030,expansion_web,TAS,prev,chamber,TASHA2025-04-09#p1t149w4,2025-04-09,Mrs BESWICK,287,,contraction density +364% across the windows; prevalence not separable from a transcription change,Mixed,,4.0-web,
ataprev031,expansion_web,TAS,prev,chamber,TASHA2026-03-26#p1t91w0,2026-03-26,Mr WINTER,260,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev032,expansion_web,TAS,prev,chamber,TASHA2026-05-19#p1t56w2,2026-05-19,Mr WILLIE,190,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev033,expansion_web,TAS,prev,chamber,TASHA2025-12-02#p1t143w0,2025-12-02,Dr BROAD,296,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev034,expansion_web,TAS,prev,chamber,TASHA2025-09-23#p1t124w1,2025-09-23,Ms JOHNSTON,216,,contraction density +364% across the windows; prevalence not separable from a transcription change,AI,,4.0-web,
ataprev035,expansion_web,TAS,prev,chamber,TASHA2026-06-17#p1t77w2,2026-06-17,Mr O'BYRNE,333,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev036,expansion_web,TAS,prev,chamber,TASHA2025-03-12#p1t137w2,2025-03-12,Dr WOODRUFF,291,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev037,expansion_web,TAS,prev,chamber,TASHA2025-06-05#p1t77w2,2025-06-05,Ms BROWN,318,,contraction density +364% across the windows; prevalence not separable from a transcription change,AI,,4.0-web,
ataprev038,expansion_web,TAS,prev,chamber,TASHA2025-06-05#p1t33w2,2025-06-05,Ms HOWLETT,299,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev039,expansion_web,TAS,prev,chamber,TASHA2026-03-18#p1t111w2,2026-03-18,Mr O'BYRNE,303,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev040,expansion_web,TAS,prev,chamber,TASHA2026-04-16#p1t99w0,2026-04-16,Mr BARNETT,216,,contraction density +364% across the windows; prevalence not separable from a transcription change,Mixed,,4.0-web,
ataprev041,expansion_web,TAS,prev,chamber,TASHA2025-04-02#p1t202w6,2025-04-02,Mrs PETRUSMA,346,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev042,expansion_web,TAS,prev,chamber,TASHA2025-03-13#p1t119w1,2025-03-13,Ms HADDAD,312,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev043,expansion_web,TAS,prev,chamber,TASHA2026-04-15#p1t85w0,2026-04-15,Mr ABETZ,329,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev044,expansion_web,TAS,prev,chamber,TASHA2026-05-20#p1t140w0,2026-05-20,Mr WINTER,276,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev045,expansion_web,TAS,prev,chamber,TASHA2025-09-09#p1t112w1,2025-09-09,Mr BAYLEY,359,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev046,expansion_web,TAS,prev,chamber,TASHA2025-08-19#p1t31w6,2025-08-19,Mr O'BYRNE,269,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev047,expansion_web,TAS,prev,chamber,TASHA2026-04-16#p1t44w0,2026-04-16,Mr ABETZ,294,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev048,expansion_web,TAS,prev,chamber,TASHA2025-12-04#p1t193w1,2025-12-04,Dr WOODRUFF,138,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev049,expansion_web,TAS,prev,chamber,TASHA2025-05-07#p1t123w1,2025-05-07,Mr ABETZ,275,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev050,expansion_web,TAS,prev,chamber,TASHA2025-11-12#p1t91w8,2025-11-12,Ms DOW,339,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev051,expansion_web,TAS,prev,chamber,TASHA2025-04-10#p1t145w0,2025-04-10,Mr ROCKLIFF,276,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev052,expansion_web,TAS,prev,chamber,TASHA2026-03-17#p1t72w3,2026-03-17,Ms FINLAY,295,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev053,expansion_web,TAS,prev,chamber,TASHA2026-05-07#p1t129w0,2026-05-07,Mr WINTER,294,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev054,expansion_web,TAS,prev,chamber,TASHA2025-03-05#p1t114w5,2025-03-05,Mr JENNER,340,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev055,expansion_web,TAS,prev,chamber,TASHA2026-06-17#p1t56w7,2026-06-17,Dr WOODRUFF,352,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev056,expansion_web,TAS,prev,chamber,TASHA2026-05-21#p1t86w0,2026-05-21,Mr ABETZ,326,,contraction density +364% across the windows; prevalence not separable from a transcription change,Mixed,,4.0-web,
ataprev057,expansion_web,TAS,prev,chamber,TASHA2026-03-19#p1t102w0,2026-03-19,Ms FINLAY,333,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev058,expansion_web,TAS,prev,chamber,TASHA2026-06-17#p1t118w3,2026-06-17,Mrs GREENE,164,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev059,expansion_web,TAS,prev,chamber,TASHA2026-05-05#p1t60w2,2026-05-05,Ms ROSOL,145,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev060,expansion_web,TAS,prev,chamber,TASHA2025-03-05#p1t115w5,2025-03-05,Mr ABETZ,248,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev061,expansion_web,TAS,prev,chamber,TASHA2025-03-05#p1t135w0,2025-03-05,Dr WOODRUFF,342,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev062,expansion_web,TAS,prev,chamber,TASHA2026-03-25#p1t77w2,2026-03-25,Ms HADDAD,338,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev063,expansion_web,TAS,prev,chamber,TASHA2025-09-25#p1t104w1,2025-09-25,Mr JAENSCH,350,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev064,expansion_web,TAS,prev,chamber,TASHA2025-05-06#p1t161w6,2025-05-06,Mr BARNETT,250,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev065,expansion_web,TAS,prev,chamber,TASHA2025-12-04#p1t101w1,2025-12-04,Ms FINLAY,318,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev066,expansion_web,TAS,prev,chamber,TASHA2025-11-04#p1t131w2,2025-11-04,Dr WOODRUFF,302,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev067,expansion_web,TAS,prev,chamber,TASHA2025-04-09#p1t101w0,2025-04-09,Mr BARNETT,306,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev068,expansion_web,TAS,prev,chamber,TASHA2025-04-01#p1t78w0,2025-04-01,Ms BURNET,327,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev069,expansion_web,TAS,prev,chamber,TASHA2025-09-24#p1t100w0,2025-09-24,Dr WOODRUFF,333,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev070,expansion_web,TAS,prev,chamber,TASHA2025-09-24#p1t116w1,2025-09-24,Ms BUTLER,312,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev071,expansion_web,TAS,prev,chamber,TASHA2025-12-04#p1t164w0,2025-12-04,Ms BUTLER,270,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev072,expansion_web,TAS,prev,chamber,TASHA2025-12-03#p1t96w2,2025-12-03,Mr FERGUSON,346,,contraction density +364% across the windows; prevalence not separable from a transcription change,AI,,4.0-web,
ataprev073,expansion_web,TAS,prev,chamber,TASHA2025-04-08#p1t103w1,2025-04-08,Ms BUTLER,312,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev074,expansion_web,TAS,prev,chamber,TASHA2026-04-15#p1t232w0,2026-04-15,Mr VERMEY,356,,contraction density +364% across the windows; prevalence not separable from a transcription change,Mixed,,4.0-web,
ataprev075,expansion_web,TAS,prev,chamber,TASHA2025-11-05#p1t130w3,2025-11-05,Mr BARNETT,341,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev076,expansion_web,TAS,prev,chamber,TASHA2025-09-09#p1t98w5,2025-09-09,Mr Di FALCO,358,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev077,expansion_web,TAS,prev,chamber,TASHA2025-06-05#p1t23w0,2025-06-05,Ms OGILVIE,350,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev078,expansion_web,TAS,prev,chamber,TASHA2025-09-23#p1t57w0,2025-09-23,Ms JOHNSTON,325,,contraction density +364% across the windows; prevalence not separable from a transcription change,AI,,4.0-web,
ataprev079,expansion_web,TAS,prev,chamber,TASHA2025-03-13#p1t113w1,2025-03-13,Mr SHELTON,337,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev080,expansion_web,TAS,prev,chamber,TASHA2026-05-05#p1t92w3,2026-05-05,Mr WINTER,350,,contraction density +364% across the windows; prevalence not separable from a transcription change,AI,,4.0-web,
ataprev081,expansion_web,TAS,prev,chamber,TASHA2025-11-11#p1t89w0,2025-11-11,Dr BROAD,251,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev082,expansion_web,TAS,prev,chamber,TASHA2025-05-28#p1t173w6,2025-05-28,Mr O'BYRNE,339,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev083,expansion_web,TAS,prev,chamber,TASHA2026-03-17#p1t22w0,2026-03-17,Mr ROCKLIFF,239,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev084,expansion_web,TAS,prev,chamber,TASHA2026-03-26#p1t122w4,2026-03-26,Dr BROAD,249,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
ataprev085,expansion_web,TAS,prev,chamber,TASHA2025-12-03#p1t73w0,2025-12-03,Mr ROCKLIFF,158,,contraction density +364% across the windows; prevalence not separable from a transcription change,Human,,4.0-web,
